ktc_kepler_id,sci_data_set_name,fits,start,end,duration,energy
7770282,KPLR007770282-2012004120508,0077/007770282/kplr007770282-2012004120508_llc.fits,1047.714,1047.8774,0.1634,38.033443159907215
7770282,KPLR007770282-2009166043257,0077/007770282/kplr007770282-2009166043257_llc.fits,139.5223,139.6653,0.1431,37.73294647449722
7770282,KPLR007770282-2012179063303,0077/007770282/kplr007770282-2012179063303_llc.fits,1190.2562,1190.3992,0.143,37.55835241947941
7770282,KPLR007770282-2012004120508,0077/007770282/kplr007770282-2012004120508_llc.fits,1043.0758,1043.178,0.1022,37.311612168391086
7770282,KPLR007770282-2010265121752,0077/007770282/kplr007770282-2010265121752_llc.fits,576.7216,576.8238,0.1022,37.262211378570825
9532712,KPLR009532712-2010174085026,0095/009532712/kplr009532712-2010174085026_llc.fits,497.1098,497.2732,0.1635,37.5491661952756
3654076,KPLR003654076-2011073133259,0036/003654076/kplr003654076-2011073133259_llc.fits,797.6649,797.8284,0.1635,36.96416129797106
3654076,KPLR003654076-2012088054726,0036/003654076/kplr003654076-2012088054726_llc.fits,1124.1527,1124.2958,0.1431,36.7042416802603
3654076,KPLR003654076-2010355172524,0036/003654076/kplr003654076-2010355172524_llc.fits,668.7116,668.8546,0.143,36.89805835847371
8843082,KPLR008843082-2011177032512,0088/008843082/kplr008843082-2011177032512_llc.fits,830.3186,830.4821,0.1635,
8843082,KPLR008843082-2010355172524,0088/008843082/kplr008843082-2010355172524_llc.fits,631.2585,631.3812,0.1226,
8843082,KPLR008843082-2011177032512,0088/008843082/kplr008843082-2011177032512_llc.fits,848.4439,848.5665,0.1226,
8774912,KPLR008774912-2009350155506,0087/008774912/kplr008774912-2009350155506_llc.fits,316.865,317.0285,0.1635,38.13612381283886
8774912,KPLR008774912-2012179063303,0087/008774912/kplr008774912-2012179063303_llc.fits,1183.8398,1183.9624,0.1226,38.4856351025686
8774912,KPLR008774912-2011177032512,0087/008774912/kplr008774912-2011177032512_llc.fits,869.7571,869.8593,0.1022,37.71623770220705
8774912,KPLR008774912-2012179063303,0087/008774912/kplr008774912-2012179063303_llc.fits,1266.0883,1266.1904,0.1021,38.26704469366085
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1122.7638,1122.8456,0.0818,37.502241373414485
8774912,KPLR008774912-2010355172524,0087/008774912/kplr008774912-2010355172524_llc.fits,651.528,651.6098,0.0818,37.9997147549746
8774912,KPLR008774912-2013098041711,0087/008774912/kplr008774912-2013098041711_llc.fits,1519.0731,1519.1549,0.0818,37.56980735909848
8774912,KPLR008774912-2009350155506,0087/008774912/kplr008774912-2009350155506_llc.fits,310.4083,310.49,0.0817,37.584822545792846
8774912,KPLR008774912-2009259160929,0087/008774912/kplr008774912-2009259160929_llc.fits,176.8557,176.9374,0.0817,37.01629288843048
8774912,KPLR008774912-2009166043257,0087/008774912/kplr008774912-2009166043257_llc.fits,149.5146,149.5963,0.0817,37.19678402363022
8774912,KPLR008774912-2012179063303,0087/008774912/kplr008774912-2012179063303_llc.fits,1227.3854,1227.467,0.0816,37.57891382316928
8774912,KPLR008774912-2011073133259,0087/008774912/kplr008774912-2011073133259_llc.fits,770.5087,770.57,0.0613,37.18123680427781
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1140.3364,1140.3977,0.0613,37.126225596872025
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1136.9241,1136.9854,0.0613,36.7217275357604
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1140.9698,1141.0311,0.0613,37.564244308959545
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1159.0536,1159.1149,0.0613,37.10140108871199
8774912,KPLR008774912-2009166043257,0087/008774912/kplr008774912-2009166043257_llc.fits,153.4993,153.5606,0.0613,36.99748988877376
8774912,KPLR008774912-2010265121752,0087/008774912/kplr008774912-2010265121752_llc.fits,560.6808,560.7421,0.0613,37.34969471847358
8774912,KPLR008774912-2010265121752,0087/008774912/kplr008774912-2010265121752_llc.fits,587.9805,588.0418,0.0613,37.75668831177562
8774912,KPLR008774912-2012277125453,0087/008774912/kplr008774912-2012277125453_llc.fits,1354.547,1354.6083,0.0613,36.99364343380704
8774912,KPLR008774912-2012277125453,0087/008774912/kplr008774912-2012277125453_llc.fits,1369.688,1369.7493,0.0613,37.333166801308856
8774912,KPLR008774912-2011177032512,0087/008774912/kplr008774912-2011177032512_llc.fits,873.088,873.1492,0.0613,37.45540707517859
8774912,KPLR008774912-2012277125453,0087/008774912/kplr008774912-2012277125453_llc.fits,1324.3461,1324.4073,0.0612,37.2414299181539
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1115.2444,1115.2853,0.0409,36.33880162633382
8774912,KPLR008774912-2013011073258,0087/008774912/kplr008774912-2013011073258_llc.fits,1455.2811,1455.322,0.0409,36.781893167843336
8774912,KPLR008774912-2012179063303,0087/008774912/kplr008774912-2012179063303_llc.fits,1195.3033,1195.3442,0.0409,36.66840939396442
8774912,KPLR008774912-2012004120508,0087/008774912/kplr008774912-2012004120508_llc.fits,1006.9301,1006.971,0.0409,36.75327102382054
8774912,KPLR008774912-2012277125453,0087/008774912/kplr008774912-2012277125453_llc.fits,1346.8231,1346.864,0.0409,37.00905034044264
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1181.02,1181.0609,0.0409,37.50312476700287
8774912,KPLR008774912-2013011073258,0087/008774912/kplr008774912-2013011073258_llc.fits,1387.5465,1387.5874,0.0409,37.13133280532352
8774912,KPLR008774912-2009350155506,0087/008774912/kplr008774912-2009350155506_llc.fits,274.1606,274.2014,0.0409,36.60979283595903
8774912,KPLR008774912-2009350155506,0087/008774912/kplr008774912-2009350155506_llc.fits,268.7866,268.8275,0.0409,36.61652299569221
8774912,KPLR008774912-2009259160929,0087/008774912/kplr008774912-2009259160929_llc.fits,209.8567,209.8976,0.0409,36.44272710256683
8774912,KPLR008774912-2013098041711,0087/008774912/kplr008774912-2013098041711_llc.fits,1494.9822,1495.0231,0.0409,36.623564888300045
8774912,KPLR008774912-2011177032512,0087/008774912/kplr008774912-2011177032512_llc.fits,857.9664,858.0073,0.0408,36.31554030361933
8774912,KPLR008774912-2012088054726,0087/008774912/kplr008774912-2012088054726_llc.fits,1171.0278,1171.0686,0.0408,36.8719051172908
8774912,KPLR008774912-2010265121752,0087/008774912/kplr008774912-2010265121752_llc.fits,561.3756,561.4164,0.0408,36.60592122004495
8332664,KPLR008332664-2013098041711,0083/008332664/kplr008332664-2013098041711_llc.fits,1491.5494,1491.7129,0.1635,37.58014434636027
8332664,KPLR008332664-2012277125453,0083/008332664/kplr008332664-2012277125453_llc.fits,1300.806,1300.9491,0.1431,37.41607641181656
8332664,KPLR008332664-2010174085026,0083/008332664/kplr008332664-2010174085026_llc.fits,445.9008,446.0438,0.143,37.4593334552732
8332664,KPLR008332664-2012004120508,0083/008332664/kplr008332664-2012004120508_llc.fits,1061.2203,1061.3429,0.1226,37.15156062166689
8332664,KPLR008332664-2011271113734,0083/008332664/kplr008332664-2011271113734_llc.fits,997.3881,997.4902,0.1022,37.18216796834288
8332664,KPLR008332664-2009259160929,0083/008332664/kplr008332664-2009259160929_llc.fits,171.0319,171.134,0.1022,36.94615451052624
8332664,KPLR008332664-2013011073258,0083/008332664/kplr008332664-2013011073258_llc.fits,1441.3462,1441.4484,0.1022,37.073038752660125
8332664,KPLR008332664-2012179063303,0083/008332664/kplr008332664-2012179063303_llc.fits,1233.5972,1233.679,0.0818,36.759434512869554
8332664,KPLR008332664-2013098041711,0083/008332664/kplr008332664-2013098041711_llc.fits,1516.7231,1516.8049,0.0818,36.83587239309267
8332664,KPLR008332664-2010265121752,0083/008332664/kplr008332664-2010265121752_llc.fits,579.991,580.0727,0.0817,36.78241101428089
8332664,KPLR008332664-2010355172524,0083/008332664/kplr008332664-2010355172524_llc.fits,636.6735,636.7552,0.0817,36.77070811091321
8332664,KPLR008332664-2011271113734,0083/008332664/kplr008332664-2011271113734_llc.fits,922.11,922.1917,0.0817,36.63337387751164
8332664,KPLR008332664-2012277125453,0083/008332664/kplr008332664-2012277125453_llc.fits,1340.1823,1340.264,0.0817,36.56823987799291
8332664,KPLR008332664-2013011073258,0083/008332664/kplr008332664-2013011073258_llc.fits,1438.1382,1438.1996,0.0614,36.3646089187823
8332664,KPLR008332664-2011177032512,0083/008332664/kplr008332664-2011177032512_llc.fits,864.9753,865.0366,0.0613,36.22330095565005
8332664,KPLR008332664-2009259160929,0083/008332664/kplr008332664-2009259160929_llc.fits,192.6717,192.733,0.0613,36.46945070238792
8332664,KPLR008332664-2010078095331,0083/008332664/kplr008332664-2010078095331_llc.fits,386.8067,386.868,0.0613,36.42136295321652
8332664,KPLR008332664-2009259160929,0083/008332664/kplr008332664-2009259160929_llc.fits,212.1658,212.2271,0.0613,36.30078099035308
8332664,KPLR008332664-2009350155506,0083/008332664/kplr008332664-2009350155506_llc.fits,313.882,313.9433,0.0613,36.21508874184229
8332664,KPLR008332664-2012179063303,0083/008332664/kplr008332664-2012179063303_llc.fits,1218.721,1218.7822,0.0612,36.10823614613664
8332664,KPLR008332664-2010355172524,0083/008332664/kplr008332664-2010355172524_llc.fits,669.7747,669.8156,0.0409,35.90860937523084
8332664,KPLR008332664-2010078095331,0083/008332664/kplr008332664-2010078095331_llc.fits,373.1165,373.1574,0.0409,36.229701441276994
8332664,KPLR008332664-2009259160929,0083/008332664/kplr008332664-2009259160929_llc.fits,214.2092,214.25,0.0409,35.97719221652936
8332664,KPLR008332664-2009259160929,0083/008332664/kplr008332664-2009259160929_llc.fits,234.8676,234.9085,0.0409,35.8914265142384
8332664,KPLR008332664-2013011073258,0083/008332664/kplr008332664-2013011073258_llc.fits,1400.256,1400.2969,0.0409,35.96774140351768
8332664,KPLR008332664-2010174085026,0083/008332664/kplr008332664-2010174085026_llc.fits,491.7351,491.7759,0.0409,35.86998183294621
8332664,KPLR008332664-2010265121752,0083/008332664/kplr008332664-2010265121752_llc.fits,540.7165,540.7574,0.0409,35.74952614535273
8332664,KPLR008332664-2012277125453,0083/008332664/kplr008332664-2012277125453_llc.fits,1299.907,1299.9478,0.0408,36.03768713442838
8332664,KPLR008332664-2010355172524,0083/008332664/kplr008332664-2010355172524_llc.fits,708.5764,708.6172,0.0408,35.85643415205586
10936427,KPLR010936427-2011271113734,0109/010936427/kplr010936427-2011271113734_llc.fits,988.5196,988.683,0.1634,36.550265226299175
10936427,KPLR010936427-2009259160929,0109/010936427/kplr010936427-2009259160929_llc.fits,197.3099,197.4325,0.1226,36.02635192155644
10936427,KPLR010936427-2012088054726,0109/010936427/kplr010936427-2012088054726_llc.fits,1143.4426,1143.5448,0.1022,35.86150389973383
10936427,KPLR010936427-2011177032512,0109/010936427/kplr010936427-2011177032512_llc.fits,825.7211,825.8029,0.0818,34.698916974638536
10936427,KPLR010936427-2010265121752,0109/010936427/kplr010936427-2010265121752_llc.fits,570.7748,570.8566,0.0818,35.29777978276797
10936427,KPLR010936427-2011073133259,0109/010936427/kplr010936427-2011073133259_llc.fits,780.5214,780.6032,0.0818,35.54719933845983
10936427,KPLR010936427-2011177032512,0109/010936427/kplr010936427-2011177032512_llc.fits,898.3651,898.4264,0.0614,35.216608790348104
10936427,KPLR010936427-2011073133259,0109/010936427/kplr010936427-2011073133259_llc.fits,775.7808,775.8421,0.0613,35.53464935818843
10936427,KPLR010936427-2012277125453,0109/010936427/kplr010936427-2012277125453_llc.fits,1334.5013,1334.5626,0.0613,35.53621457451391
10936427,KPLR010936427-2011177032512,0109/010936427/kplr010936427-2011177032512_llc.fits,885.1237,885.185,0.0613,35.72795791011319
10936427,KPLR010936427-2010078095331,0109/010936427/kplr010936427-2010078095331_llc.fits,381.6783,381.7192,0.0409,34.87556039648145
10936427,KPLR010936427-2009350155506,0109/010936427/kplr010936427-2009350155506_llc.fits,298.4347,298.4756,0.0409,35.00878765415272
10936427,KPLR010936427-2011271113734,0109/010936427/kplr010936427-2011271113734_llc.fits,943.4633,943.5042,0.0408,34.40971499722004
10936427,KPLR010936427-2010265121752,0109/010936427/kplr010936427-2010265121752_llc.fits,540.4098,540.4506,0.0408,35.32406939888662
10936427,KPLR010936427-2012179063303,0109/010936427/kplr010936427-2012179063303_llc.fits,1213.9396,1213.9803,0.0407,34.758439053197066
6044646,KPLR006044646-2011271113734,0060/006044646/kplr006044646-2011271113734_llc.fits,941.6454,941.8088,0.1634,37.22859644812216
6044646,KPLR006044646-2012088054726,0060/006044646/kplr006044646-2012088054726_llc.fits,1114.4062,1114.5084,0.1022,36.59395549001656
3955867,KPLR003955867-2013098041711,0039/003955867/kplr003955867-2013098041711_llc.fits,1524.1609,1524.3243,0.1634,37.18945741537232
3955867,KPLR003955867-2012277125453,0039/003955867/kplr003955867-2012277125453_llc.fits,1351.8907,1351.9929,0.1022,36.71598125469524
3955867,KPLR003955867-2009259160929,0039/003955867/kplr003955867-2009259160929_llc.fits,239.9555,240.0373,0.0817,36.716245101136735
3955867,KPLR003955867-2013011073258,0039/003955867/kplr003955867-2013011073258_llc.fits,1470.5028,1470.5641,0.0613,36.78391739388437
3955867,KPLR003955867-2013098041711,0039/003955867/kplr003955867-2013098041711_llc.fits,1513.3309,1513.3718,0.0409,35.955952014277685
11971108,KPLR011971108-2011271113734,0119/011971108/kplr011971108-2011271113734_llc.fits,989.3162,989.4593,0.1431,37.34438026597807
11971108,KPLR011971108-2009350155506,0119/011971108/kplr011971108-2009350155506_llc.fits,269.0723,269.154,0.0817,36.51551909985178
6605959,KPLR006605959-2012004120508,0066/006605959/kplr006605959-2012004120508_llc.fits,1042.7893,1042.9324,0.1431,37.11814645597969
6605959,KPLR006605959-2009350155506,0066/006605959/kplr006605959-2009350155506_llc.fits,343.713,343.7744,0.0613,36.0348953703819
5821762,KPLR005821762-2010265121752,0058/005821762/kplr005821762-2010265121752_llc.fits,559.3734,559.5164,0.1431,37.491175362392525
5821762,KPLR005821762-2012179063303,0058/005821762/kplr005821762-2012179063303_llc.fits,1221.6841,1221.7454,0.0613,36.48178270655708
5821762,KPLR005821762-2010078095331,0058/005821762/kplr005821762-2010078095331_llc.fits,359.5896,359.6509,0.0613,36.53100818179197
5821762,KPLR005821762-2009259160929,0058/005821762/kplr005821762-2009259160929_llc.fits,238.8728,238.9136,0.0409,36.27205471662106
9331052,KPLR009331052-2013131215648,0093/009331052/kplr009331052-2013131215648_llc.fits,1561.8215,1561.9646,0.1431,36.321885239712906
9331052,KPLR009331052-2013131215648,0093/009331052/kplr009331052-2013131215648_llc.fits,1568.3196,1568.3605,0.0409,34.918398164627355
5340000,KPLR005340000-2013011073258,0053/005340000/kplr005340000-2013011073258_llc.fits,1469.2971,1469.4402,0.1431,
5340000,KPLR005340000-2009350155506,0053/005340000/kplr005340000-2009350155506_llc.fits,297.9432,298.0454,0.1022,
5340000,KPLR005340000-2012004120508,0053/005340000/kplr005340000-2012004120508_llc.fits,1074.0099,1074.112,0.1021,
5340000,KPLR005340000-2009259160929,0053/005340000/kplr005340000-2009259160929_llc.fits,191.5484,191.6097,0.0613,
5340000,KPLR005340000-2011073133259,0053/005340000/kplr005340000-2011073133259_llc.fits,764.7668,764.8281,0.0612,
3101090,KPLR003101090-2010265121752,0031/003101090/kplr003101090-2010265121752_llc.fits,580.2978,580.4409,0.1431,37.04006400771371
3101090,KPLR003101090-2010078095331,0031/003101090/kplr003101090-2010078095331_llc.fits,367.701,367.8032,0.1022,36.71830473397495
6871451,KPLR006871451-2011177032512,0068/006871451/kplr006871451-2011177032512_llc.fits,818.467,818.6101,0.1431,36.74224280957405
6871451,KPLR006871451-2011073133259,0068/006871451/kplr006871451-2011073133259_llc.fits,736.7528,736.8754,0.1226,36.619013157746345
6871451,KPLR006871451-2011177032512,0068/006871451/kplr006871451-2011177032512_llc.fits,879.2391,879.3005,0.0614,35.884245154545326
6871451,KPLR006871451-2010078095331,0068/006871451/kplr006871451-2010078095331_llc.fits,369.05,369.1113,0.0613,35.6666510619426
2020444,KPLR002020444-2009350155506,0020/002020444/kplr002020444-2009350155506_llc.fits,266.498,266.6411,0.143,37.364518659962215
2020444,KPLR002020444-2012277125453,0020/002020444/kplr002020444-2012277125453_llc.fits,1366.6436,1366.7866,0.143,37.949823622879705
2020444,KPLR002020444-2013098041711,0020/002020444/kplr002020444-2013098041711_llc.fits,1553.0137,1553.1567,0.143,37.33593323895514
2020444,KPLR002020444-2011271113734,0020/002020444/kplr002020444-2011271113734_llc.fits,968.5772,968.6589,0.0817,37.314256834821165
2020444,KPLR002020444-2009259160929,0020/002020444/kplr002020444-2009259160929_llc.fits,212.8406,212.9019,0.0613,35.84073762008579
2020444,KPLR002020444-2013011073258,0020/002020444/kplr002020444-2013011073258_llc.fits,1419.8707,1419.9115,0.0408,36.04792437871727
8379547,KPLR008379547-2009166043257,0083/008379547/kplr008379547-2009166043257_llc.fits,159.5276,159.6706,0.143,36.65954628586857
8379547,KPLR008379547-2011177032512,0083/008379547/kplr008379547-2011177032512_llc.fits,829.8488,829.9714,0.1226,36.93292572437418
8379547,KPLR008379547-2011073133259,0083/008379547/kplr008379547-2011073133259_llc.fits,785.9565,786.0791,0.1226,36.98960650167694
8379547,KPLR008379547-2010265121752,0083/008379547/kplr008379547-2010265121752_llc.fits,606.8611,606.9633,0.1022,36.940049419845245
8379547,KPLR008379547-2012004120508,0083/008379547/kplr008379547-2012004120508_llc.fits,1013.8773,1013.9794,0.1022,37.34257359962508
8379547,KPLR008379547-2010078095331,0083/008379547/kplr008379547-2010078095331_llc.fits,378.4086,378.5108,0.1022,36.47696179294278
8379547,KPLR008379547-2010174085026,0083/008379547/kplr008379547-2010174085026_llc.fits,529.9683,530.05,0.0817,36.514690964642725
8379547,KPLR008379547-2011177032512,0083/008379547/kplr008379547-2011177032512_llc.fits,834.7327,834.8144,0.0817,36.453026446401005
8379547,KPLR008379547-2011271113734,0083/008379547/kplr008379547-2011271113734_llc.fits,938.1509,938.2326,0.0817,36.61407129818974
8379547,KPLR008379547-2012179063303,0083/008379547/kplr008379547-2012179063303_llc.fits,1261.7155,1261.7971,0.0816,37.18281612644719
8379547,KPLR008379547-2010265121752,0083/008379547/kplr008379547-2010265121752_llc.fits,562.2747,562.3361,0.0614,36.04363298459685
8379547,KPLR008379547-2010355172524,0083/008379547/kplr008379547-2010355172524_llc.fits,672.3693,672.4307,0.0614,36.21879911999125
8379547,KPLR008379547-2012004120508,0083/008379547/kplr008379547-2012004120508_llc.fits,1060.1779,1060.2393,0.0614,36.09900277247196
8379547,KPLR008379547-2010078095331,0083/008379547/kplr008379547-2010078095331_llc.fits,390.4438,390.5051,0.0613,36.014987404232656
8379547,KPLR008379547-2010265121752,0083/008379547/kplr008379547-2010265121752_llc.fits,554.4894,554.5507,0.0613,36.09617017053882
8379547,KPLR008379547-2013011073258,0083/008379547/kplr008379547-2013011073258_llc.fits,1405.936,1405.9973,0.0613,36.07369361196658
8379547,KPLR008379547-2011177032512,0083/008379547/kplr008379547-2011177032512_llc.fits,837.2052,837.2665,0.0613,36.087337456892506
8379547,KPLR008379547-2011177032512,0083/008379547/kplr008379547-2011177032512_llc.fits,843.1721,843.2333,0.0613,36.18494772140959
8379547,KPLR008379547-2011073133259,0083/008379547/kplr008379547-2011073133259_llc.fits,740.6352,740.6965,0.0613,36.05118925834164
8379547,KPLR008379547-2010355172524,0083/008379547/kplr008379547-2010355172524_llc.fits,693.5376,693.5989,0.0613,36.46319075943773
8379547,KPLR008379547-2013098041711,0083/008379547/kplr008379547-2013098041711_llc.fits,1512.9226,1512.9839,0.0613,35.94637124958977
8379547,KPLR008379547-2011073133259,0083/008379547/kplr008379547-2011073133259_llc.fits,738.265,738.3263,0.0613,36.358515562252734
8379547,KPLR008379547-2013011073258,0083/008379547/kplr008379547-2013011073258_llc.fits,1419.9324,1419.9733,0.0409,35.60485509922038
8379547,KPLR008379547-2011177032512,0083/008379547/kplr008379547-2011177032512_llc.fits,855.024,855.0649,0.0409,35.873470441472755
8379547,KPLR008379547-2010355172524,0083/008379547/kplr008379547-2010355172524_llc.fits,674.6987,674.7396,0.0409,35.883511761460056
8379547,KPLR008379547-2010174085026,0083/008379547/kplr008379547-2010174085026_llc.fits,513.8046,513.8455,0.0409,35.95900188576604
8379547,KPLR008379547-2010265121752,0083/008379547/kplr008379547-2010265121752_llc.fits,557.718,557.7589,0.0409,35.49708226786432
8379547,KPLR008379547-2009166043257,0083/008379547/kplr008379547-2009166043257_llc.fits,158.9145,158.9554,0.0409,35.85805523091929
8379547,KPLR008379547-2009350155506,0083/008379547/kplr008379547-2009350155506_llc.fits,266.1303,266.1711,0.0409,35.87636940446029
8379547,KPLR008379547-2009259160929,0083/008379547/kplr008379547-2009259160929_llc.fits,220.0736,220.1145,0.0409,35.93524173418826
8379547,KPLR008379547-2011271113734,0083/008379547/kplr008379547-2011271113734_llc.fits,919.0246,919.0654,0.0408,35.67762773816159
11235323,KPLR011235323-2010174085026,0112/011235323/kplr011235323-2010174085026_llc.fits,528.3336,528.4766,0.143,36.11136996522864
11235323,KPLR011235323-2009259160929,0112/011235323/kplr011235323-2009259160929_llc.fits,189.8924,190.0355,0.143,35.97448861796912
11235323,KPLR011235323-2012004120508,0112/011235323/kplr011235323-2012004120508_llc.fits,1029.1604,1029.3033,0.1429,36.05558859247613
11235323,KPLR011235323-2011177032512,0112/011235323/kplr011235323-2011177032512_llc.fits,815.4435,815.5661,0.1226,36.26598530859435
11235323,KPLR011235323-2012179063303,0112/011235323/kplr011235323-2012179063303_llc.fits,1200.985,1201.1075,0.1225,35.77794344029416
11235323,KPLR011235323-2013011073258,0112/011235323/kplr011235323-2013011073258_llc.fits,1465.3135,1465.436,0.1225,35.720711158647866
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1323.3647,1323.4669,0.1022,35.74282197648686
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1296.9847,1297.0869,0.1022,35.432085910724766
11235323,KPLR011235323-2012004120508,0112/011235323/kplr011235323-2012004120508_llc.fits,1022.1927,1022.2745,0.0818,35.38227132753848
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1368.7881,1368.8699,0.0818,35.64552699586879
11235323,KPLR011235323-2013011073258,0112/011235323/kplr011235323-2013011073258_llc.fits,1403.0134,1403.0952,0.0818,35.442637232088046
11235323,KPLR011235323-2010174085026,0112/011235323/kplr011235323-2010174085026_llc.fits,528.1292,528.2109,0.0817,35.608324713342554
11235323,KPLR011235323-2010355172524,0112/011235323/kplr011235323-2010355172524_llc.fits,641.6172,641.6989,0.0817,35.252168802826255
11235323,KPLR011235323-2011271113734,0112/011235323/kplr011235323-2011271113734_llc.fits,941.665,941.7468,0.0817,35.310031832891845
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1311.2885,1311.3701,0.0816,35.31027965953474
11235323,KPLR011235323-2011271113734,0112/011235323/kplr011235323-2011271113734_llc.fits,994.8738,994.9351,0.0613,35.547792936495256
11235323,KPLR011235323-2010174085026,0112/011235323/kplr011235323-2010174085026_llc.fits,455.0973,455.1586,0.0613,35.11911309681372
11235323,KPLR011235323-2013131215648,0112/011235323/kplr011235323-2013131215648_llc.fits,1572.7947,1572.856,0.0613,35.04493279544736
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1307.3855,1307.4264,0.0409,34.72189819031404
11235323,KPLR011235323-2010174085026,0112/011235323/kplr011235323-2010174085026_llc.fits,503.3017,503.3425,0.0409,34.74423494523908
11235323,KPLR011235323-2009350155506,0112/011235323/kplr011235323-2009350155506_llc.fits,287.2572,287.2981,0.0409,34.55636972928101
11235323,KPLR011235323-2009259160929,0112/011235323/kplr011235323-2009259160929_llc.fits,178.7356,178.7764,0.0409,34.37482370986095
11235323,KPLR011235323-2012277125453,0112/011235323/kplr011235323-2012277125453_llc.fits,1338.1178,1338.1586,0.0408,34.8441634896521
9843754,KPLR009843754-2012179063303,0098/009843754/kplr009843754-2012179063303_llc.fits,1184.1874,1184.3304,0.143,36.87671607261815
9843754,KPLR009843754-2010078095331,0098/009843754/kplr009843754-2010078095331_llc.fits,366.4554,366.5372,0.0817,36.36198766242506
11152463,KPLR011152463-2009259160929,0111/011152463/kplr011152463-2009259160929_llc.fits,213.8613,214.0044,0.143,
11152463,KPLR011152463-2009259160929,0111/011152463/kplr011152463-2009259160929_llc.fits,171.8286,171.9512,0.1226,
11152463,KPLR011152463-2010265121752,0111/011152463/kplr011152463-2010265121752_llc.fits,543.3523,543.4136,0.0613,
11152463,KPLR011152463-2010265121752,0111/011152463/kplr011152463-2010265121752_llc.fits,564.379,564.4199,0.0409,
11875511,KPLR011875511-2009166043257,0118/011875511/kplr011875511-2009166043257_llc.fits,141.5449,141.6879,0.143,36.92346130769656
11875511,KPLR011875511-2010174085026,0118/011875511/kplr011875511-2010174085026_llc.fits,514.7646,514.8873,0.1226,36.6366266438771
11875511,KPLR011875511-2011177032512,0118/011875511/kplr011875511-2011177032512_llc.fits,839.1056,839.2282,0.1226,36.6614984889256
11875511,KPLR011875511-2012277125453,0118/011875511/kplr011875511-2012277125453_llc.fits,1309.674,1309.7966,0.1226,36.54543489488179
11875511,KPLR011875511-2009259160929,0118/011875511/kplr011875511-2009259160929_llc.fits,188.4823,188.5844,0.1022,36.55799848854001
11875511,KPLR011875511-2012088054726,0118/011875511/kplr011875511-2012088054726_llc.fits,1120.5984,1120.7006,0.1022,36.698859524189984
11875511,KPLR011875511-2012004120508,0118/011875511/kplr011875511-2012004120508_llc.fits,1033.7584,1033.8606,0.1022,36.693715904653146
11875511,KPLR011875511-2011073133259,0118/011875511/kplr011875511-2011073133259_llc.fits,759.8634,759.9656,0.1022,36.69172318280931
11875511,KPLR011875511-2012179063303,0118/011875511/kplr011875511-2012179063303_llc.fits,1201.25,1201.3522,0.1022,36.53859740775689
11875511,KPLR011875511-2012088054726,0118/011875511/kplr011875511-2012088054726_llc.fits,1113.4263,1113.5284,0.1021,36.022073914209194
11875511,KPLR011875511-2009259160929,0118/011875511/kplr011875511-2009259160929_llc.fits,231.5977,231.6794,0.0817,36.28251645963466
11875511,KPLR011875511-2009350155506,0118/011875511/kplr011875511-2009350155506_llc.fits,311.9408,312.0225,0.0817,36.16949671149427
11875511,KPLR011875511-2010265121752,0118/011875511/kplr011875511-2010265121752_llc.fits,586.8561,586.9379,0.0817,36.2227251190274
11875511,KPLR011875511-2011073133259,0118/011875511/kplr011875511-2011073133259_llc.fits,792.0053,792.087,0.0817,36.610042061770095
11875511,KPLR011875511-2011177032512,0118/011875511/kplr011875511-2011177032512_llc.fits,864.3419,864.4236,0.0817,36.22495607543931
11875511,KPLR011875511-2012179063303,0118/011875511/kplr011875511-2012179063303_llc.fits,1212.6318,1212.7135,0.0817,36.24882817430244
11875511,KPLR011875511-2013098041711,0118/011875511/kplr011875511-2013098041711_llc.fits,1495.1666,1495.2483,0.0817,36.53278281226141
11875511,KPLR011875511-2013131215648,0118/011875511/kplr011875511-2013131215648_llc.fits,1576.983,1577.0444,0.0614,35.66726045778201
11875511,KPLR011875511-2010355172524,0118/011875511/kplr011875511-2010355172524_llc.fits,692.3937,692.455,0.0613,36.02944354217593
11875511,KPLR011875511-2010174085026,0118/011875511/kplr011875511-2010174085026_llc.fits,494.3712,494.4325,0.0613,36.10983484861353
11875511,KPLR011875511-2010174085026,0118/011875511/kplr011875511-2010174085026_llc.fits,485.9932,486.0545,0.0613,35.587937517001606
